imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1783408,Ursul,2011,2011-05-06,Comedy,80,Romania,Romanian,Dan Chisu,Dan Chisu,Libra Film,6.6,575,EUR 550000,,$ 56014,,2.0,3.0
tt1783411,Veera,2011,2011-05-20,"Action, Comedy, Drama",156,India,Telugu,Ramesh Varma,"Ramesh Varma, Ramesh Varma",Sanvi Productions,3.7,405,,,,,3.0,1.0
tt1783422,Due vite,2012,2012-10-19,"Drama, Thriller",97,"Germany, Norway","German, Norwegian, English, Russian, Danish","Georg Maas, Judith Kaufmann","Georg Maas, Christoph Tölle",Zinnober Film- und Fernsehproduktion,7.0,2911,,$ 22620,$ 1649260,62.0,14.0,60.0
tt1783423,Çakallarla Dans,2010,2010-12-17,Comedy,102,Turkey,Turkish,Murat Seker,"Mevlut Acik, Selami Genli",Sugarworkz,5.6,6080,,,$ 1343905,,,1.0
tt1783714,El último fin de semana,2011,2011-09-10,Horror,82,Spain,Spanish,Norberto Ramos del Val,"Norberto Ramos del Val, Javier Sánchez Donate",Norberfilms,3.3,103,,,,,,1.0
tt1783721,First Time Loser,2012,2012,"Drama, Music",90,UK,English,Joe Scott,Joe Scott,Ace Film,7.3,348,GBP 1000000,,,,1.0,1.0
tt1783732,John Dies at the End,2012,2012-12-27,"Comedy, Fantasy, Horror",99,USA,English,Don Coscarelli,"Don Coscarelli, David Wong",M3 Alliance,6.4,35767,,$ 141951,$ 141951,53.0,129.0,314.0
tt1783780,Sumagurâ: Omae no mirai o hakobe,2011,2011-10-22,Drama,114,Japan,"Japanese, Mandarin",Katsuhito Ishii,"Shôhei Manabe, Katsuhito Ishii",Django Film,6.4,486,,,$ 1502434,,8.0,27.0
tt1783781,Sniadanie do lózka,2010,2010-11-10,Comedy,85,Poland,Polish,Krzysztof Lang,"Krzysztof Lang, Hanna Wesierska",Kino Swiat,4.4,437,,,$ 3965979,,1.0,
tt1783792,Tôkyô kôen,2011,2011-06-18,"Drama, Family",119,Japan,Japanese,Shinji Aoyama,"Yukiya Shôji, Shinji Aoyama",Amuse,6.3,183,,,$ 11785,,2.0,13.0
tt1783798,Union Square,2011,2012-07-13,Drama,80,USA,English,Nancy Savoca,"Nancy Savoca, Mary Tobler",Armian Pictures,5.2,520,,$ 44830,$ 44830,55.0,8.0,21.0
tt1784359,Bedlam,2015,2015-04-14,Thriller,102,Australia,English,Chew Barker,Chew Barker,After Dark Films,4.1,217,,,,,4.0,5.0
tt1784361,Belleville-Tokyo,2010,2011-06-01,Drama,72,France,French,Élise Girard,"Élise Girard, Isabelle Pandazopoulos",Dolce Vita Films,5.4,119,,,,,1.0,4.0
tt1784365,Blackmail Boys,2010,2010-09-25,"Romance, Thriller",69,USA,English,"Bernard Shumanski, Richard Shumanski","Bernard Shumanski, Richard Shumanski",Shumanski Brothers,4.3,160,$ 20000,,,,4.0,9.0
tt1784458,Groenten uit Balen,2011,2011-12-14,"Drama, History",110,Belgium,Dutch,Frank van Mechelen,"Guido van Meir, Walter Van Den Broeck",BNP Paribas Fortis Film Finance,7.0,1086,,,$ 1729514,,1.0,2.0
tt1784490,Karak,2011,2011-05-26,"Horror, Thriller",90,Malaysia,Malay,Yusry Abd Halim,Norman Abdul Halim,KRU Studios,4.1,128,MYR 2000000,,$ 1445461,,,2.0
tt1784499,Kurtlar Vadisi: Filistin,2011,2011-01-28,"Action, Adventure, Drama",105,Turkey,"Hebrew, Turkish, Arabic",Zübeyr Sasmaz,"Raci Sasmaz, Bahadir Özdener",Pana Film,6.1,8356,$ 10000000,,$ 12732423,,27.0,8.0
tt1784552,Nandalala,2010,2010-11-26,Drama,127,India,Tamil,Mysskin,Mysskin,Ayngaran International,7.4,496,,,$ 4892,,8.0,2.0
tt1784575,The Parade - La sfilata,2011,2013-05-09,"Comedy, Drama",115,"Serbia, Slovenia, Croatia, France, Republic of North Macedonia, UK","Croatian, Bosnian, Albanian, Serbian",Srdjan Dragojevic,Srdjan Dragojevic,Delirium,7.3,11267,EUR 1300000,,$ 2492128,,31.0,82.0
tt1784589,Players,2012,2012-01-06,"Action, Crime, Thriller",163,India,"Hindi, English","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Nikhat Bhatty, Bhaskar Hazarika",Viacom18 Motion Pictures,4.1,3919,,,$ 536945,,36.0,26.0
tt1784600,Rebirth,2011,2011-03-07,"Action, Drama",82,"France, Thailand","English, Thai",Jean-Marc Minéo,Jean-Marc Minéo,"Cercle, Le",4.9,680,EUR 1400000,$ 35784,$ 35784,,9.0,24.0
tt1784603,Retorno,2010,2010-11-05,"Crime, Mystery, Sci-Fi",80,Chile,Spanish,Guillermo Amoedo,"Guillermo Amoedo, Sebastian Gonzalez",Sobras.com Producciones,4.4,111,$ 100000,,,,1.0,2.0
tt1784664,The Grim Sleeper,2014,2014-03-15,"Biography, Drama, Thriller",89,USA,English,Stanley M. Brooks,"Teena Booth, Robert Nathan",Michael Jaffe Films,5.4,514,,,,,5.0,3.0
tt1784670,The Malay Chronicles: Bloodlines,2011,2011-03-10,"Action, Adventure",109,Malaysia,"English, Malay, Chinese",Yusry Abd Halim,"Amir Hafizi, Yusry Abd Halim",KRU Studios,3.7,992,$ 8000000,,$ 12211,,15.0,10.0
tt1784720,Voir la mer,2011,2011-05-04,"Comedy, Drama, Romance",91,France,French,Patrice Leconte,Patrice Leconte,Produire à Paris,5.6,360,,,,,3.0,4.0
tt1785277,A Thousand Cuts,2012,2012-01-01,Thriller,85,USA,English,Charles Evered,"Eric Barr, Charles Evered",Kim and Jim Productions,4.7,770,$ 300000,,,,8.0,10.0
tt1785280,Money Shot,2012,2012-12-11,Comedy,90,USA,English,Bill McAdams Jr.,"Bill McAdams Jr., Jessica Sonneborn",A Palm Springs Joint,2.5,171,,,,,1.0,1.0
tt1785288,An Ordinary Man,2017,2018-04-13,"Drama, Thriller, War",90,"Serbia, USA",English,Brad Silberling,Brad Silberling,Enderby Entertainment,5.4,1594,$ 6000000,,,52.0,24.0,21.0
tt1785326,Catalunya über alles!,2011,2011-09-30,Drama,100,Spain,"Catalan, Spanish, Mandingo",Ramon Térmens,"Daniel Faraldo, Ramon Térmens",Segarra Films,6.1,114,,,$ 124558,,,1.0
tt1785333,Chittagong,2012,2012-10-12,"Action, Drama, War",105,"USA, India, Bangladesh",Hindi,Bedabrata Pain,"Bedabrata Pain, Shonali Bose",Jonai Productions,7.3,1461,,,,,22.0,18.0
tt1785353,Deviation,2012,2012-02-24,Thriller,90,UK,English,J.K. Amalou,J.K. Amalou,Silver Leaf Pictures,3.9,523,,,$ 140,,20.0,6.0
tt1785385,Fright Flick,2011,2011-01-25,Horror,93,USA,English,Israel Luna,"Israel Luna, Todd Jenkins",Delphi Films,3.5,133,$ 100000,,,,2.0,19.0
tt1785411,I Spit Chew on Your Grave,2008,2008,Horror,58,USA,English,Chris Seaver,Chris Seaver,,4.5,146,,,,,3.0,3.0
tt1785538,Road to Ladakh,2003,2003-04-01,Drama,50,"UK, India",,Ashvin Kumar,Ashvin Kumar,Alipur Films India,6.2,240,,,,,2.0,1.0
tt1785635,The Vault - Nessuno è al sicuro,2017,2017-09-01,"Crime, Horror, Mystery",91,USA,English,Dan Bush,"Dan Bush, Conal Byrne",Redwire Pictures,4.8,11776,$ 5000000,$ 5728,$ 346729,50.0,124.0,68.0
tt1785669,Vikingdom,2013,2013-09-12,"Action, Adventure, Fantasy",114,"Malaysia, USA","English, Mandarin",Yusry Abd Halim,James Coyne,KRU Studios,3.3,3197,$ 15600000,,$ 747872,39.0,54.0,31.0
tt1785670,Viudas,2011,2011-08-18,"Comedy, Drama",100,Argentina,Spanish,Marcos Carnevale,"Marcos Carnevale, Bernarda Pagés",Aleph Media,6.3,511,,,$ 1977469,,6.0,3.0
tt1786476,Farewell Baghdad,2010,2011-11-23,"Drama, War",97,Iran,"Persian, English, Arabic",Mehdi Naderi,Mehdi Naderi,Documentary & Experimental Film Center,5.8,133,$ 300000,,,,,2.0
tt1786497,Kingdom of Gladiators,2011,2011-01-27,"Action, Adventure, Fantasy",85,"USA, Italy",English,Stefano Milla,"Stefano Milla, Marco Viola",WonderPhil Productions,1.6,809,$ 3000000,,,,19.0,4.0
tt1786503,Haunted Maze,2017,2017-01-01,"Horror, Thriller",88,USA,English,Susan Engel,Susan Engel,LightSwitch Films,3.6,110,,,,,4.0,1.0
tt1786530,Journey to Paradise,2010,2010-12-01,Romance,134,USA,English,Steven F. Zambo,"Robin Shope, Steven F. Zambo",Salty Earth Pictures Inc.,3.6,105,$ 15000,,,,14.0,1.0
tt1786650,Risto Räppääjä ja viileä Venla,2012,2012-02-10,"Comedy, Family, Musical",72,Finland,Finnish,Mari Rantasila,"Sinikka Nopola, Sinikka Nopola",Kinotar,4.9,203,EUR 1586000,,$ 3137319,,,1.0
tt1786668,Si-ra-no; Yeon-ae-jo-jak-do,2010,2010-09-16,"Comedy, Romance",119,South Korea,Korean,Hyun-seok Kim,Hyun-seok Kim,Myung Films,6.6,1232,,,$ 17917697,,5.0,12.0
tt1786699,The Estate,2011,2011-08-01,Crime,88,UK,English,Steven Drew,Steven Drew,Brit Pack Productions,3.2,109,GBP 20000,,,,9.0,
tt1786714,The Life Zone,2011,2011-06-10,"Horror, Thriller",81,USA,English,Rod Weber,Ken Del Vecchio,Justice for All Productions,1.9,536,$ 1500000,,,,22.0,12.0
tt1786751,CBGB,2013,2013-10-11,"Crime, Drama, Music",102,USA,English,Randall Miller,"Jody Savin, Randall Miller",Unclaimed Freight Productions,6.6,8876,$ 5000000,$ 40400,$ 40400,30.0,49.0,38.0
tt1787054,Between the Canals,2011,2011-03-18,"Crime, Drama",74,Ireland,English,Mark O'Connor,Mark O'Connor,Screen Ireland,5.8,228,,,$ 4809,,11.0,
tt1787073,Hantu Kak Limah Balik Rumah,2010,2010-12-09,"Comedy, Horror",100,Malaysia,Malay,Mamat Khalid,"Mamat Khalid, Zaki Yamani",Tayangan Unggul,6.5,287,,,,,3.0,4.0
tt1787127,La faida,2011,2012-08-29,Drama,109,"USA, Albania, Denmark, Italy, UK",Albanian,Joshua Marston,"Joshua Marston, Andamion Murataj",Sundance Selects,6.8,1853,,$ 126700,$ 155383,73.0,11.0,85.0
tt1787636,300 Killers,2010,2010-12-07,"Action, Horror, Thriller",75,USA,English,Matt Jaissle,Matt Jaissle,Carilliam Pictures,2.1,161,$ 10000,,,,7.0,1.0
tt1787663,Boker Tov Adon Fidelman,2011,2011-08-25,Drama,102,Israel,Hebrew,Yossi Madmoni,Erez Kav-El,Yetzira Ivrit,6.8,214,,,,,4.0,4.0
tt1787731,Jess + Moss,2011,2012-02-17,Drama,83,USA,English,Clay Jeter,"Clay Jeter, Debra Coleman Jeter",Blood River Pictures,6.4,748,,,,71.0,3.0,16.0
tt1787747,Le vendeur,2011,2012-01-13,Drama,107,Canada,French,Sébastien Pilote,Sébastien Pilote,Association Coopérative des Productions Audio-Visuelles (ACPAV),7.0,584,,,$ 27532,,1.0,21.0
tt1787758,Mad Bastards,2010,2011-09-10,Drama,94,Australia,English,Brendan Fletcher,Brendan Fletcher,,6.7,442,,,$ 286531,,3.0,10.0
tt1787767,Vuosaari,2012,2012-02-03,Drama,123,Finland,"Finnish, English, Russian, Swedish",Aku Louhimies,"Niina Repo, Mikko Kouki",First Floor Productions,6.5,2475,EUR 1660000,,$ 1107210,,13.0,4.0
tt1787828,To Get Her,2011,2011-01-21,"Drama, Mystery, Thriller",86,USA,English,Erica Dunton,Erica Dunton,Puella Films,5.6,297,,,,,4.0,5.0
tt1787829,Todos tus muertos,2011,2011-07-15,"Comedy, Drama, Mystery",88,Colombia,Spanish,Carlos Moreno,"Alonso Torres, Carlos Moreno",64 A Films,6.3,254,,,,,2.0,9.0
tt1787831,Uncle Kent,2011,2011-01-21,Drama,72,USA,English,Joe Swanberg,"Kent Osborne, Joe Swanberg",,5.2,521,,,,,6.0,14.0
tt1787881,Last Caress,2010,2011-04-24,Horror,72,France,French,"François Gaillard, Christophe Robin",François Gaillard,Le Chat Qui Fume,4.8,122,$ 260000,,,,5.0,10.0
tt1787988,Talaash,2012,2012-11-30,"Crime, Drama, Mystery",140,India,"Hindi, English, Marathi, Tamil",Reema Kagti,"Farhan Akhtar, Anurag Kashyap",Aamir Khan Productions,7.2,38582,$ 7395080,$ 2871956,$ 5277766,65.0,241.0,44.0
tt1788383,Accusato speciale,2011,2011-12-28,"Action, Crime, Drama",90,USA,English,Brian A. Miller,"Chuck Hustmyre, Chuck Hustmyre",Berkshire Axis Media,4.4,3291,$ 1500000,,,,19.0,19.0
tt1788391,Kill List,2011,2011-09-02,"Action, Crime, Horror",95,UK,"English, Swedish",Ben Wheatley,"Ben Wheatley, Amy Jump",Warp X,6.4,35577,GBP 500000,$ 29063,$ 450275,67.0,263.0,270.0
tt1788450,Takumi-kun Series: Pure,2010,2010-12-18,"Drama, Romance",79,Japan,Japanese,Takeshi Yokoi,"Shinobu Goto, Hiroko Kanasugi",Pony Canyon,6.2,127,,,,,,
tt1789090,Touch,2011,2012-03-30,Drama,110,USA,"English, Vietnamese",Minh Duc Nguyen,Minh Duc Nguyen,,6.9,176,,,,,1.0,5.0
tt1789091,Töte mich,2012,2012-04-25,Drama,91,"Germany, France, Switzerland","German, French, English",Emily Atef,"Emily Atef, Esther Bernstorff",NiKo Film,5.7,215,EUR 3000000,,,,1.0,11.0
tt1789724,Cell Count,2012,2015-12-16,"Horror, Sci-Fi, Thriller",96,USA,English,Todd E. Freeman,Todd E. Freeman,Wooden Frame Productions,3.7,670,,,,,21.0,29.0
tt1789885,Pus,2010,2010-05-28,Drama,109,"Turkey, Greece",Turkish,Tayfun Pirselimoglu,Tayfun Pirselimoglu,Graal,5.5,148,,,$ 7356,,,1.0
tt1790669,Da wu sheng,2011,2011-09-09,"Action, Drama, Romance",108,"China, Hong Kong",Mandarin,Xiaosong Gao,Jingzhi Zou,Celestial Pictures,5.1,423,,$ 36533,$ 435759,49.0,5.0,15.0
tt1790809,Pirati dei Caraibi - La vendetta di Salazar,2017,2017-05-24,"Action, Adventure, Fantasy",129,"USA, Australia, UK, Canada","English, Spanish","Joachim Rønning, Espen Sandberg","Jeff Nathanson, Jeff Nathanson",Walt Disney Pictures,6.6,254613,$ 230000000,$ 172558876,$ 794878815,39.0,650.0,413.0
tt1790819,Ruhm,2012,2012-03-22,Drama,103,"Germany, Switzerland, Austria","German, French, English, Russian",Isabel Kleefeld,"Isabel Kleefeld, Daniel Kehlmann",Little Shark Entertainment GmbH,5.1,154,EUR 4500000,,$ 112688,,1.0,16.0
tt1790834,Simon Killer,2012,2013-04-12,"Drama, Thriller",101,"USA, France","English, French",Antonio Campos,"Antonio Campos, Antonio Campos",FilmHaven Entertainment,6.3,4112,,$ 27740,$ 27740,63.0,25.0,97.0
tt1790864,Maze Runner - Il labirinto,2014,2014-10-08,"Action, Mystery, Sci-Fi",113,"USA, UK",English,Wes Ball,"Noah Oppenheim, Grant Pierce Myers",Twentieth Century Fox,6.8,408789,$ 34000000,$ 102427862,$ 348319861,57.0,616.0,326.0
tt1790869,In Their Skin,2012,2012-10-26,"Horror, Thriller",97,Canada,English,Jeremy Power Regimbal,"Joshua Close, Justin Tyler Close",Studio Movement Entertainment,5.3,5115,$ 4000000,,$ 106919,50.0,23.0,75.0
tt1790885,Zero Dark Thirty,2012,2013-02-07,"Drama, History, Thriller",157,"USA, United Arab Emirates","English, Arabic, Urdu, Pushto, French",Kathryn Bigelow,Mark Boal,Columbia Pictures,7.4,266498,$ 40000000,$ 95720716,$ 132820716,95.0,712.0,582.0
tt1790886,Candidato a sorpresa,2012,2012-09-21,Comedy,85,USA,English,Jay Roach,"Chris Henchy, Shawn Harwell",Warner Bros.,6.1,123110,$ 95000000,$ 86907746,$ 104907746,50.0,186.0,263.0
tt1791500,Evil Bong 3: The Wrath of Bong,2011,2011-04-08,"Comedy, Horror, Sci-Fi",87,USA,English,Charles Band,"Patrick Klepek, Domonic Muir",Full Moon Entertainment,3.8,476,,$ 91260,$ 91260,,7.0,14.0
tt1791528,Vizio di forma,2014,2015-02-26,"Comedy, Crime, Drama",148,USA,"English, Japanese",Paul Thomas Anderson,"Paul Thomas Anderson, Thomas Pynchon",Ghoulardi Film Company,6.7,92362,$ 20000000,$ 8110975,$ 14710975,81.0,301.0,437.0
tt1791611,Spreading Darkness,2017,2017-11-14,"Action, Crime, Drama",101,USA,English,Josh Eisenstadt,"Josh Eisenstadt, Josh Eisenstadt",Black Elephant Productions,3.5,124,,,,,,
tt1791614,Struck by Lightning,2012,2013-01-11,"Comedy, Drama",90,"USA, Mexico","English, Spanish",Brian Dannelly,Chris Colfer,Permut Presentations,6.3,14374,,$ 28378,$ 28378,41.0,52.0,62.0
tt1791666,Anfea: The Answer,2011,2011-09-17,"Crime, Drama",109,Japan,Japanese,Shimako Sato,"Takehiko Hata, Shimako Sato",Fuji Television Network,6.2,142,,,$ 29166054,,,1.0
tt1791679,Weekend,2011,2011-01-06,"Action, Comedy, Crime",121,Poland,Polish,Cezary Pazura,Leslaw Kazmierczak,Buksfilm,3.9,621,$ 2000000,,$ 4689925,,2.0,1.0
tt1791682,Giovani si diventa,2014,2015-07-09,"Comedy, Drama, Mystery",97,USA,English,Noah Baumbach,"Noah Baumbach, Henrik Ibsen",IAC Films,6.3,45905,$ 10000000,$ 7587485,$ 21075757,77.0,127.0,285.0
tt1791687,Without,2011,2017-10-01,Drama,88,USA,English,Mark Jackson,Mark Jackson,Industry Standard Films,5.8,378,,,,,5.0,56.0
tt1792101,"La bani, la cap, la oase",2010,2010,"Action, Comedy",104,Romania,Romanian,Cristian Comeaga,Robertino Patilea,Domino Film,5.8,287,,,$ 13389,,1.0,
tt1792543,The Reunion,2011,2012-02-02,"Action, Drama",90,USA,"English, Spanish",Michael Pavone,Michael Pavone,WWE Studios,5.2,3782,$ 6000000,,,26.0,14.0,14.0
tt1792566,Gauragangur,2010,2010-12-26,Comedy,90,Iceland,Icelandic,Gunnar B. Gudmundsson,"Ottó Geir Borg, Gunnar B. Gudmundsson",Zik Zak Filmworks,5.7,146,,,$ 96756,,1.0,
tt1792584,Lord of the Dance in 3D,2011,2011-03-13,Musical,95,UK,English,Marcus Viner,,ITN Factual Productions,7.1,189,,,$ 309951,40.0,5.0,21.0
tt1792643,Two Little Boys,2012,2012-09-20,Comedy,108,New Zealand,English,Robert Sarkies,"Duncan Sarkies, Robert Sarkies",POP Film,5.7,815,,,$ 666832,,5.0,8.0
tt1792647,Cirque du Soleil - Mondi lontani,2012,2013-02-07,Fantasy,91,USA,English,Andrew Adamson,Andrew Adamson,Paramount Pictures,6.8,7821,,$ 12512862,$ 34153101,51.0,45.0,76.0
tt1792799,Chromeskull: Laid to Rest 2,2011,2011-09-20,Horror,93,USA,English,Robert Hall,"Kevin Bocarde, Robert Hall",Dry County Films,5.1,3350,,,,,38.0,67.0
tt1792803,Ground Zero,2010,2010-10-01,"Comedy, Horror",87,USA,English,Channing Lowe,"Steve Darling, Channing Lowe",,4.6,107,,,,,4.0,3.0
tt1793195,Askin ikinci yarisi,2010,2010-10-08,"Drama, Romance",94,"Turkey, USA",Turkish,Mehmet Aslantug,Mehmet Aslantug,,4.5,216,,,$ 1108231,,,
tt1793224,Friends: Mononokeshima no Naki,2011,2011-12-17,"Animation, Adventure, Comedy",87,Japan,Japanese,Takashi Yamazaki,Takashi Yamazaki,Abe Shuji,6.3,221,,,$ 22537428,,,1.0
tt1793239,L'assalto,2010,2011-03-09,"Action, History, Thriller",91,France,"French, Arabic",Julien Leclercq,"Simon Moutairou, Julien Leclercq",Labyrinthe Films,6.1,3462,,,$ 4342738,55.0,19.0,57.0
tt1793915,Wie zwischen Himmel und Erde,2012,2012-05-31,Drama,105,"Germany, Switzerland","English, Tibetan, Mandarin",Maria Blumencron,"Maria Blumencron, Karl-Dietmar Möller-Naß",Kick Film,6.1,181,,,$ 21272,,,7.0
tt1793929,La croisière,2011,2011-04-20,Comedy,100,France,French,Pascale Pouzadoux,"Jeanne Le Guillou, Pascale Pouzadoux",Fidélité Films,4.1,380,,,$ 6298642,,1.0,2.0
tt1793931,Les Tuche,2011,2011-07-01,Comedy,95,France,French,Olivier Baroux,"Philippe Mechelen, Chantal Lauby",Pathé,5.4,2909,,,$ 13867701,,5.0,5.0
tt1794725,Miracolo a Natale,2011,2011-11-24,"Comedy, Family, Fantasy",107,Germany,German,Oliver Dieckmann,"Benjamin Biehn, Cornelia Funke",Bavaria Film,5.7,180,,,$ 2293533,,4.0,12.0
tt1794784,Jimseung ui kkut,2010,2011-03-17,"Fantasy, Mystery, Sci-Fi",114,South Korea,Korean,Sung-hee Jo,Sung-hee Jo,,5.7,192,,,,,5.0,28.0
tt1794790,Finisterrae,2010,2010-06-11,Fantasy,80,Spain,"Russian, Catalan, Finnish, German",Sergio Caballero,Sergio Caballero,Advanced Music,6.4,619,EUR 300000,,$ 2550,,4.0,22.0
tt1794796,Gekijouban Inazuma irebun: Saikyou gundan Ôga shuurai,2010,2010-12-23,"Animation, Sport",90,Japan,Japanese,,,Oriental Light and Magic (OLM),6.6,161,,,$ 7243674,,,
tt1794801,Bipolar,2014,2014-05-25,"Mystery, Thriller",80,USA,English,Jean Veber,Jean Veber,Bipolar Films (II),4.7,306,,,,,4.0,1.0
tt1794850,La vérité si je mens! 3,2012,2012-02-01,Comedy,112,France,"French, Mandarin, English, Hebrew",Thomas Gilou,"Gérard Bitton, Michel Munz",La Vérité Production,5.2,1632,EUR 26000000,,$ 40928635,,1.0,8.0
tt1794870,Mia fora kai ena... moro,2011,2011-03-17,Comedy,86,Greece,Greek,Nikos Zapatinas,Nikos Zapatinas,Graal,5.2,614,,,$ 1912076,,,4.0
tt1794886,Annika: Crime reporter - Il testamento di Nobel,2012,2012-03-02,"Drama, Mystery, Thriller",90,Sweden,"Swedish, English",Peter Flinth,"Liza Marklund, Pernilla Oljelund",Yellow Bird,5.9,2596,,,$ 1704964,,5.0,11.0
tt1794943,Sal,2011,2013-11-01,"Biography, Drama",103,USA,English,James Franco,"James Franco, Vince Jolivette",RabbitBandini Productions,4.8,408,$ 7000000,$ 6883,$ 6883,41.0,8.0,22.0
tt1795369,National Theatre Live: Frankenstein,2011,2011-03-17,"Drama, Sci-Fi",130,UK,English,Danny Boyle,"Nick Dear, Mary Shelley",National Theatre,8.7,3062,,$ 417783,$ 600363,,12.0,34.0
tt1795588,Doggie Boogie - Get Your Grrr On!,2013,2013-04-11,Family,88,USA,English,Romanus Wolter,Romanus Wolter,Doggie Boogie Productions,3.2,117,,,,,11.0,3.0
tt1795665,Suryavamsam,1998,1998-02-25,Drama,156,India,Telugu,Srinivasa Rao Bhimaneni,"Srinivasa Rao Bhimaneni, Marudhuri Raja",Super Good Combines,7.1,243,,,,,,
tt1795702,Wild Bill,2011,2012-03-23,Drama,98,UK,English,Dexter Fletcher,"Danny King, Dexter Fletcher",20ten Media,7.2,11681,,,$ 194099,,40.0,58.0
tt1796406,Ausente - Assente,2011,2011-08-11,"Drama, Romance, Thriller",91,Argentina,Spanish,Marco Berger,Marco Berger,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),6.3,2248,,,,,14.0,27.0
tt1796539,Le roman de ma femme,2011,2011-03-02,Drama,100,France,French,Jamshed Usmonov,"Veronique Marty, Jamshed Usmonov",Elzévir Films,5.7,154,,,,,1.0,1.0
tt1796603,Samyy luchshiy film 3-DE,2011,2011-01-20,"Comedy, Crime",97,Russia,"Russian, German",Kirill Kuzin,"Artak Gasparyan, Mikhail Gulikov",Action Art,2.8,1010,,,$ 10959765,,1.0,1.0
tt1796607,Seance: The Summoning,2011,2012-05-07,"Horror, Thriller",85,USA,English,Alex Wright,Alex Wright,Berkshire Axis Media,3.4,765,,,,,17.0,11.0
tt1796619,Sureiyâzu gôjasu,1998,1998-08-08,"Animation, Adventure, Comedy",64,Japan,Japanese,Hiroshi Watanabe,"Rui Araizumi, Hajime Kanzaka",Bandai Visual Company,7.0,165,,,,,2.0,1.0
tt1796652,Tôkyô kazoku,2013,2013-01-19,Drama,146,Japan,Japanese,Yôji Yamada,"Yôji Yamada, Emiko Hiramatsu",Shochiku,7.5,1670,,,$ 17370130,,14.0,22.0
tt1796657,Tri bogatyrya i Shamakhanskaya tsaritsa,2010,2010-12-30,Animation,75,Russia,Russian,Sergei Glezin,"Aleksandr Boyarskiy, Vitaly Kozlov",Galaxy Vision,6.4,1310,,,$ 20157447,,,2.0
tt1797348,7 Days in Havana,2012,2012-06-08,Drama,129,"France, Cuba, Spain","Spanish, English, Serbian","Laurent Cantet, Benicio Del Toro","Laurent Cantet, Alejandro Fadel",Backup Media,6.1,3726,EUR 3000000,,$ 1905509,,9.0,56.0
tt1797391,Gis Borideh,2006,2006,Drama,98,Iran,Persian,Jamshid Heydari,Hassan Ansarian,,3.8,288,$ 400000,,,,,
tt1797396,Gränsen,2011,2011-01-28,"Action, Drama, War",122,Sweden,"Swedish, German, Norwegian, Finnish",Richard Holm,"André Sjöberg, Johnny Steen",Searock Films,6.3,1441,,,$ 240761,,8.0,13.0
tt1797416,Jayam,2002,2002-06-14,"Action, Drama, Romance",152,India,Telugu,Teja,"Teja, Teja",Chitram Movies,6.3,242,,,,,,2.0
tt1797449,Mi primera boda,2011,2011-09-01,"Comedy, Romance",102,Argentina,Spanish,Ariel Winograd,Patricio Vega,Film Suez,6.1,923,,,$ 1786406,,4.0,6.0
tt1797487,Savannah,2013,2014-04-25,"Drama, Family, History",101,USA,English,Annette Haywood-Carter,"Ken Carter, Annette Haywood-Carter",Unclaimed Freight Productions,5.9,1408,$ 5000000,$ 37240,$ 37240,25.0,12.0,14.0
tt1797504,Tengo ganas de ti,2012,2012-06-22,"Drama, Romance",120,Spain,Spanish,Fernando González Molina,"Federico Moccia, Ramón Salazar",Antena 3 Films,6.9,13724,,,$ 24016152,,14.0,11.0
tt1797547,Yat lo yau lei,2010,2010-12-31,Drama,108,"Hong Kong, China","Mandarin, Cantonese",Derek Chiu,"Kin Chung Chan, Derek Chiu",Beijing Poly-bona Film Distribution Company,6.4,104,,,$ 1109120,,,4.0
tt1798085,Seis puntos sobre Emma,2011,2012-05-11,Drama,82,Spain,"Spanish, English",Roberto Pérez Toledo,"Roberto Pérez Toledo, Peter Andermatt",La Mirada Producciones,5.9,370,,,$ 79406,,1.0,1.0
tt1798108,Banklady,2013,2014-03-27,"Action, Biography, Crime",118,Germany,German,Christian Alvart,"Chris Silber, Kai Hafemeister",Syrreal Entertainment,6.3,704,,,$ 72764,,5.0,29.0
tt1798110,Bel Alwan ElTabeaya,2009,2009-12-23,"Comedy, Drama, Fantasy",98,Egypt,Arabic,Osama Fawzy,Hani Fawzi,,5.6,184,,,,,1.0,
